transaction_id,amount,root_cause,predicted_probability,proposed_action,final_action,policy_allowed,policy_reason,policy_violations,outcome,recovered_amount,timestamp
pay_00000000000754,4477468,CARD_FAILURE,0.2386,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630982
pay_00000000000755,408933,USER_ABANDONMENT,0.1487,send_reminder,stop,False,P(recovery)=0.15 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630982
pay_00000000000756,222481,RETRY_LIMIT,0.1748,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630982
pay_00000000000757,378005,NETWORK_TIMEOUT,0.6142,retry,retry,True,Action permitted under current policy.,[],SUCCESS,378005,1788630982
pay_00000000000758,312533,USER_ABANDONMENT,0.3977,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,312533,1788630982
pay_00000000000759,46703,UPI_FAILURE,0.7098,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,46703,1788630982
pay_00000000000760,44263,BANK_DECLINE,0.1557,send_reminder,stop,False,P(recovery)=0.16 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630982
pay_00000000000761,3227352,CARD_FAILURE,0.4459,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630982
pay_00000000000762,20478,RETRY_LIMIT,0.1031,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630982
pay_00000000000763,385715,BANK_DECLINE,0.7444,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630982
pay_00000000000764,786415,BANK_DECLINE,0.1338,send_reminder,stop,False,P(recovery)=0.13 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630982
pay_00000000000765,97948,BANK_DECLINE,0.5558,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630982
pay_00000000000766,61203,RETRY_LIMIT,0.2354,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630982
pay_00000000000767,320623,UPI_FAILURE,0.8615,switch_to_card,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_card.,['attempt_ceiling_exceeded'],SUCCESS,320623,1788630982
pay_00000000000768,133985,BANK_DECLINE,0.7953,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,133985,1788630982
pay_00000000000769,31660,NETWORK_TIMEOUT,0.8302,retry,retry,True,Action permitted under current policy.,[],SUCCESS,31660,1788630982
pay_00000000000770,344961,NETWORK_TIMEOUT,0.953,retry,escalate,False,Attempt 4 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630982
pay_00000000000771,113241,USER_ABANDONMENT,0.4589,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,113241,1788630983
pay_00000000000772,224158,USER_ABANDONMENT,0.7425,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000773,575335,NETWORK_TIMEOUT,0.9196,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630983
pay_00000000000774,4204870,NETWORK_TIMEOUT,0.9168,retry,escalate,False,Attempt 4 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630983
pay_00000000000775,102436,UPI_FAILURE,0.8338,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,102436,1788630983
pay_00000000000776,43216,NETWORK_TIMEOUT,0.9866,retry,retry,True,Action permitted under current policy.,[],SUCCESS,43216,1788630983
pay_00000000000777,103062,BANK_DECLINE,0.5186,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000778,2505097,UPI_FAILURE,0.7425,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000779,541957,NETWORK_TIMEOUT,0.9718,retry,retry,True,Action permitted under current policy.,[],SUCCESS,541957,1788630983
pay_00000000000780,652249,NETWORK_TIMEOUT,0.8287,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000781,1687245,RETRY_LIMIT,0.1172,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630983
pay_00000000000782,3787766,USER_ABANDONMENT,0.279,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,3787766,1788630983
pay_00000000000783,733515,CARD_FAILURE,0.8415,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000784,148883,UPI_FAILURE,0.9111,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000785,154483,UPI_FAILURE,0.4233,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,154483,1788630983
pay_00000000000786,202789,USER_ABANDONMENT,0.259,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000787,320407,BANK_DECLINE,0.1651,send_reminder,stop,False,P(recovery)=0.17 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630983
pay_00000000000788,75241,BANK_DECLINE,0.1867,send_reminder,stop,False,P(recovery)=0.19 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630983
pay_00000000000789,109414,UPI_FAILURE,0.6792,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000790,99707,UPI_FAILURE,0.846,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000791,1140404,CARD_FAILURE,0.7789,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000792,120952,UPI_FAILURE,0.7852,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000793,191199,UPI_FAILURE,0.4629,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000794,445418,NETWORK_TIMEOUT,0.9531,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630983
pay_00000000000795,559368,RETRY_LIMIT,0.1241,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630983
pay_00000000000796,68488,UPI_FAILURE,0.2377,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000797,3886527,UPI_FAILURE,0.6343,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,3886527,1788630983
pay_00000000000798,630140,NETWORK_TIMEOUT,0.8778,retry,retry,True,Action permitted under current policy.,[],SUCCESS,630140,1788630983
pay_00000000000799,147069,CARD_FAILURE,0.9045,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,147069,1788630983
pay_00000000000800,600861,CARD_FAILURE,0.6778,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,600861,1788630983
pay_00000000000801,188133,NETWORK_TIMEOUT,0.8777,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000802,125660,NETWORK_TIMEOUT,0.9621,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000803,2768229,NETWORK_TIMEOUT,0.952,retry,retry,True,Action permitted under current policy.,[],SUCCESS,2768229,1788630983
pay_00000000000804,517010,RETRY_LIMIT,0.29,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630983
pay_00000000000805,735394,NETWORK_TIMEOUT,0.3068,retry,retry,True,Action permitted under current policy.,[],SUCCESS,735394,1788630983
pay_00000000000806,261285,USER_ABANDONMENT,0.1461,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630983
pay_00000000000807,104902,USER_ABANDONMENT,0.7778,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000808,646528,CARD_FAILURE,0.8322,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000809,142335,UPI_FAILURE,0.8963,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000810,29606,CARD_FAILURE,0.9157,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000811,632745,UPI_FAILURE,0.4666,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000812,24047,NETWORK_TIMEOUT,0.9794,retry,retry,True,Action permitted under current policy.,[],SUCCESS,24047,1788630983
pay_00000000000813,606401,CARD_FAILURE,0.8452,retry,retry,True,Action permitted under current policy.,[],SUCCESS,606401,1788630983
pay_00000000000814,636961,NETWORK_TIMEOUT,0.9036,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000815,149426,UPI_FAILURE,0.1564,switch_to_card,stop,False,P(recovery)=0.16 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630983
pay_00000000000816,791714,CARD_FAILURE,0.3132,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,791714,1788630983
pay_00000000000817,63016,NETWORK_TIMEOUT,0.695,retry,retry,True,Action permitted under current policy.,[],SUCCESS,63016,1788630983
pay_00000000000818,131624,USER_ABANDONMENT,0.2171,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000819,207260,NETWORK_TIMEOUT,0.9301,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000820,2632079,NETWORK_TIMEOUT,0.8973,retry,retry,True,Action permitted under current policy.,[],SUCCESS,2632079,1788630983
pay_00000000000821,1080896,USER_ABANDONMENT,0.5702,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,1080896,1788630983
pay_00000000000822,92373,UPI_FAILURE,0.2476,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,92373,1788630983
pay_00000000000823,199211,NETWORK_TIMEOUT,0.8278,retry,retry,True,Action permitted under current policy.,[],SUCCESS,199211,1788630983
pay_00000000000824,135056,BANK_DECLINE,0.7674,send_reminder,escalate,False,Attempt 4 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630983
pay_00000000000825,50255,RETRY_LIMIT,0.2069,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630983
pay_00000000000826,583677,NETWORK_TIMEOUT,0.8699,retry,retry,True,Action permitted under current policy.,[],SUCCESS,583677,1788630983
pay_00000000000827,2044348,CARD_FAILURE,0.5708,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630983
pay_00000000000828,751257,NETWORK_TIMEOUT,0.9456,retry,retry,True,Action permitted under current policy.,[],SUCCESS,751257,1788630983
pay_00000000000829,658277,BANK_DECLINE,0.7794,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630984
pay_00000000000830,93080,NETWORK_TIMEOUT,0.9159,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000831,162314,RETRY_LIMIT,0.6097,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630984
pay_00000000000832,369365,UPI_FAILURE,0.9394,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,369365,1788630984
pay_00000000000833,315326,UPI_FAILURE,0.6909,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,315326,1788630984
pay_00000000000834,338623,CARD_FAILURE,0.6408,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000835,217352,NETWORK_TIMEOUT,0.9692,retry,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630984
pay_00000000000836,558381,USER_ABANDONMENT,0.3275,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,558381,1788630984
pay_00000000000837,1796163,UPI_FAILURE,0.8098,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000838,267353,RETRY_LIMIT,0.0983,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630984
pay_00000000000839,65591,NETWORK_TIMEOUT,0.9283,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000840,1323849,BANK_DECLINE,0.2919,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630984
pay_00000000000841,237348,NETWORK_TIMEOUT,0.3239,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000842,516296,RETRY_LIMIT,0.195,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630984
pay_00000000000843,36703,CARD_FAILURE,0.8684,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000844,111217,NETWORK_TIMEOUT,0.9715,retry,retry,True,Action permitted under current policy.,[],SUCCESS,111217,1788630984
pay_00000000000845,293134,RETRY_LIMIT,0.0796,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630984
pay_00000000000846,448033,USER_ABANDONMENT,0.249,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,448033,1788630984
pay_00000000000847,179312,USER_ABANDONMENT,0.5677,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000848,130083,USER_ABANDONMENT,0.1585,send_reminder,stop,False,P(recovery)=0.16 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630984
pay_00000000000849,3716156,CARD_FAILURE,0.3788,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,3716156,1788630984
pay_00000000000850,458480,RETRY_LIMIT,0.0755,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630984
pay_00000000000851,98833,CARD_FAILURE,0.4525,switch_to_upi,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_upi.,['attempt_ceiling_exceeded'],FAILURE,0,1788630984
pay_00000000000852,123956,RETRY_LIMIT,0.1384,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630984
pay_00000000000853,33320,BANK_DECLINE,0.7286,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000854,43716,NETWORK_TIMEOUT,0.864,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000855,81815,USER_ABANDONMENT,0.4064,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000856,84006,USER_ABANDONMENT,0.7417,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,84006,1788630984
pay_00000000000857,3450545,NETWORK_TIMEOUT,0.8974,retry,retry,True,Action permitted under current policy.,[],SUCCESS,3450545,1788630984
pay_00000000000858,31484,CARD_FAILURE,0.9561,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000859,89765,RETRY_LIMIT,0.3625,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630984
pay_00000000000860,794949,UPI_FAILURE,0.8499,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,794949,1788630984
pay_00000000000861,227572,USER_ABANDONMENT,0.3107,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,227572,1788630984
pay_00000000000862,1679219,NETWORK_TIMEOUT,0.9706,retry,retry,True,Action permitted under current policy.,[],SUCCESS,1679219,1788630984
pay_00000000000863,2200259,NETWORK_TIMEOUT,0.9071,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000864,277441,UPI_FAILURE,0.5259,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000865,676687,BANK_DECLINE,0.3185,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000866,570419,USER_ABANDONMENT,0.208,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,570419,1788630984
pay_00000000000867,513559,NETWORK_TIMEOUT,0.9613,retry,retry,True,Action permitted under current policy.,[],SUCCESS,513559,1788630984
pay_00000000000868,186660,UPI_FAILURE,0.3056,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,186660,1788630984
pay_00000000000869,132356,USER_ABANDONMENT,0.4445,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,132356,1788630984
pay_00000000000870,153768,NETWORK_TIMEOUT,0.9742,retry,retry,True,Action permitted under current policy.,[],SUCCESS,153768,1788630984
pay_00000000000871,186820,USER_ABANDONMENT,0.4756,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,186820,1788630984
pay_00000000000872,4315926,BANK_DECLINE,0.8091,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000873,435329,UPI_FAILURE,0.9363,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,435329,1788630984
pay_00000000000874,308359,USER_ABANDONMENT,0.6561,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000875,550013,BANK_DECLINE,0.5015,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000876,64428,UPI_FAILURE,0.7863,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000877,25407,NETWORK_TIMEOUT,0.9187,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000878,38903,BANK_DECLINE,0.3527,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630984
pay_00000000000879,248957,NETWORK_TIMEOUT,0.9184,retry,retry,True,Action permitted under current policy.,[],SUCCESS,248957,1788630984
pay_00000000000880,485197,NETWORK_TIMEOUT,0.9608,retry,retry,True,Action permitted under current policy.,[],SUCCESS,485197,1788630984
pay_00000000000881,609613,UPI_FAILURE,0.8959,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000882,356968,USER_ABANDONMENT,0.7827,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000883,21906,BANK_DECLINE,0.784,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630984
pay_00000000000884,246831,UPI_FAILURE,0.2795,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630984
pay_00000000000885,4367317,RETRY_LIMIT,0.7601,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630984
pay_00000000000886,537323,CARD_FAILURE,0.5814,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,537323,1788630984
pay_00000000000887,447149,CARD_FAILURE,0.831,switch_to_upi,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_upi.,['attempt_ceiling_exceeded'],FAILURE,0,1788630985
pay_00000000000888,136743,BANK_DECLINE,0.2212,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630985
pay_00000000000889,493266,UPI_FAILURE,0.7443,switch_to_card,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_card.,['attempt_ceiling_exceeded'],FAILURE,0,1788630985
pay_00000000000890,360243,UPI_FAILURE,0.6309,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000891,550383,USER_ABANDONMENT,0.7309,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630985
pay_00000000000892,483290,NETWORK_TIMEOUT,0.8179,retry,escalate,False,Attempt 4 >= escalation threshold (3); escalating instead of retry.,['attempt_ceiling_exceeded'],FAILURE,0,1788630985
pay_00000000000893,432656,RETRY_LIMIT,0.3058,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630985
pay_00000000000894,60270,NETWORK_TIMEOUT,0.9646,retry,retry,True,Action permitted under current policy.,[],SUCCESS,60270,1788630985
pay_00000000000895,667008,NETWORK_TIMEOUT,0.8268,retry,retry,True,Action permitted under current policy.,[],SUCCESS,667008,1788630985
pay_00000000000896,574832,BANK_DECLINE,0.275,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000897,1993511,NETWORK_TIMEOUT,0.2315,retry,retry,True,Action permitted under current policy.,[],SUCCESS,1993511,1788630985
pay_00000000000898,2819153,NETWORK_TIMEOUT,0.9109,retry,retry,True,Action permitted under current policy.,[],SUCCESS,2819153,1788630985
pay_00000000000899,879067,NETWORK_TIMEOUT,0.9726,retry,retry,True,Action permitted under current policy.,[],SUCCESS,879067,1788630985
pay_00000000000900,1030605,NETWORK_TIMEOUT,0.9718,retry,retry,True,Action permitted under current policy.,[],SUCCESS,1030605,1788630985
pay_00000000000901,135121,BANK_DECLINE,0.885,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000902,645095,CARD_FAILURE,0.5133,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,645095,1788630985
pay_00000000000903,141601,USER_ABANDONMENT,0.246,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,141601,1788630985
pay_00000000000904,1425741,BANK_DECLINE,0.8227,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000905,35530,CARD_FAILURE,0.9091,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,35530,1788630985
pay_00000000000906,97630,NETWORK_TIMEOUT,0.8686,retry,retry,True,Action permitted under current policy.,[],SUCCESS,97630,1788630985
pay_00000000000907,633071,BANK_DECLINE,0.5861,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000908,339863,BANK_DECLINE,0.7807,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000909,3637507,USER_ABANDONMENT,0.6673,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,3637507,1788630985
pay_00000000000910,210329,CARD_FAILURE,0.8797,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,210329,1788630985
pay_00000000000911,109366,RETRY_LIMIT,0.1355,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630985
pay_00000000000912,115504,BANK_DECLINE,0.3247,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,115504,1788630985
pay_00000000000913,3223889,USER_ABANDONMENT,0.2871,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,3223889,1788630985
pay_00000000000914,108946,RETRY_LIMIT,0.6519,stop,stop,True,Action permitted under current policy.,[],NO_ACTION,0,1788630985
pay_00000000000915,140169,UPI_FAILURE,0.7728,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000916,782944,UPI_FAILURE,0.7307,switch_to_card,switch_to_card,True,Action permitted under current policy.,[],SUCCESS,782944,1788630985
pay_00000000000917,63401,NETWORK_TIMEOUT,0.9415,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000918,74104,BANK_DECLINE,0.1684,send_reminder,stop,False,P(recovery)=0.17 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630985
pay_00000000000919,49513,CARD_FAILURE,0.817,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000920,731313,USER_ABANDONMENT,0.4374,send_reminder,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of send_reminder.,['attempt_ceiling_exceeded'],FAILURE,0,1788630985
pay_00000000000921,777514,CARD_FAILURE,0.2141,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000922,252539,NETWORK_TIMEOUT,0.9099,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000923,4371227,NETWORK_TIMEOUT,0.8638,retry,retry,True,Action permitted under current policy.,[],SUCCESS,4371227,1788630985
pay_00000000000924,32332,NETWORK_TIMEOUT,0.8061,retry,retry,True,Action permitted under current policy.,[],SUCCESS,32332,1788630985
pay_00000000000925,91467,CARD_FAILURE,0.8932,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,91467,1788630985
pay_00000000000926,453915,USER_ABANDONMENT,0.2929,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,453915,1788630985
pay_00000000000927,530017,USER_ABANDONMENT,0.3425,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,530017,1788630985
pay_00000000000928,73895,NETWORK_TIMEOUT,0.9263,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000929,72232,CARD_FAILURE,0.8061,retry,retry,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000930,156070,CARD_FAILURE,0.9071,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,156070,1788630985
pay_00000000000931,635520,USER_ABANDONMENT,0.8235,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000932,137955,USER_ABANDONMENT,0.6928,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000933,646376,CARD_FAILURE,0.9097,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,646376,1788630985
pay_00000000000934,76151,NETWORK_TIMEOUT,0.9582,retry,retry,True,Action permitted under current policy.,[],SUCCESS,76151,1788630985
pay_00000000000935,429152,BANK_DECLINE,0.4977,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000936,662469,NETWORK_TIMEOUT,0.9641,retry,retry,True,Action permitted under current policy.,[],SUCCESS,662469,1788630985
pay_00000000000937,556532,CARD_FAILURE,0.7654,switch_to_upi,switch_to_upi,True,Action permitted under current policy.,[],SUCCESS,556532,1788630985
pay_00000000000938,25375,BANK_DECLINE,0.774,send_reminder,send_reminder,True,Action permitted under current policy.,[],FAILURE,0,1788630985
pay_00000000000939,1937825,NETWORK_TIMEOUT,0.8756,retry,retry,True,Action permitted under current policy.,[],SUCCESS,1937825,1788630985
pay_00000000000940,750457,USER_ABANDONMENT,0.2379,send_reminder,send_reminder,True,Action permitted under current policy.,[],SUCCESS,750457,1788630985
pay_00000000000941,132256,NETWORK_TIMEOUT,0.9786,retry,retry,True,Action permitted under current policy.,[],SUCCESS,132256,1788630985
pay_00000000000942,683693,UPI_FAILURE,0.262,switch_to_card,escalate,False,Attempt 3 >= escalation threshold (3); escalating instead of switch_to_card.,['attempt_ceiling_exceeded'],FAILURE,0,1788630985
pay_00000000000943,315397,USER_ABANDONMENT,0.1723,send_reminder,stop,False,P(recovery)=0.17 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630985
pay_00000000000944,714771,USER_ABANDONMENT,0.1061,send_reminder,stop,False,P(recovery)=0.11 below floor (0.2); stopping.,['below_probability_floor'],NO_ACTION,0,1788630985
